"annotation_id","annotator","created_at","detected_symbol","file_path","has_comma_after_symbol","id","is_level_symbol","lead_time","line_number","line_text","sentiment","symbol_category","updated_at"
581,"1","2025-10-10T14:45:43.609863Z","㈣","data/filted/TPDM,113,訴,994,20250120,1.json",True,19543,True,6.334,219,"㈣、再查，本案並未扣得其等於彼時交易之任何咖啡包或其他足","","圍字數字","2025-10-10T14:45:43.609884Z"
608,"1","2025-10-10T14:46:36.974075Z","一","data/filted/TPDM,113,訴緝,63,20250109,1.json",True,19608,True,0.705,271,"一、出售財產、商業組織之出資或股份或放棄經營權。","Positive","中文數字","2025-10-10T14:46:36.974095Z"
571,"1","2025-10-10T14:45:24.928710Z","二","data/filted/TPDM,113,訴緝,63,20250109,1.json",True,19609,True,0.745,272,"二、配合辦理都市更新重建之處理程序。","Positive","中文數字","2025-10-10T14:45:24.928738Z"
339,"1","2025-10-10T14:38:28.213966Z","一","data/filted/TPDM,113,訴緝,64,20250109,1.json",True,19618,True,0.66,28,"一、齊拓茗（綽號「齊哥」）、陳家興（綽號「K金」）與吳力","Positive","中文數字","2025-10-10T14:38:28.213985Z"
222,"1","2025-10-10T14:32:03.896979Z","二","data/filted/TPDM,113,訴緝,64,20250109,1.json",True,19648,True,0.686,285,"二、在公共場所或公眾得出入之場所聚集三人以上，已受該管公","Positive","中文數字","2025-10-10T14:32:03.896998Z"
847,"1","2025-10-10T14:53:15.221046Z","二","data/filted/TPDM,113,訴緝,74,20250114,1.json",True,19655,True,0.469,52,"二、按被告死亡者，應諭知不受理之判決，刑事訴訟法第303條","Positive","中文數字","2025-10-10T14:53:15.221066Z"
390,"1","2025-10-10T14:39:27.834796Z","一","data/filted/TPDM,113,訴緝,77,20250120,1.json",True,19668,True,0.656,16,"一、鍾侑廷明知4-甲基甲基卡西酮、甲基-N,N--4二甲基卡西酮","Positive","中文數字","2025-10-10T14:39:27.834814Z"
605,"1","2025-10-10T14:46:28.780980Z","㈣","data/filted/TPDM,113,訴緝,90,20250121,1.json",False,19733,True,0.569,84,"㈣被告先後以其Messenger、Line通訊軟體傳送訊息引誘使A1先","Positive","圍字數字","2025-10-10T14:46:28.781000Z"
946,"1","2025-10-10T14:56:26.252329Z","⑵","data/filted/TPDM,113,選訴,4,20250122,1.json",False,19776,True,0.471,160,"⑵證人江宛蓁於警詢及偵查中證述：我於112年10月27日大約","Positive","括號數字","2025-10-10T14:56:26.252353Z"
728,"1","2025-10-10T14:49:04.295106Z","⑹","data/filted/TPDM,113,選訴,4,20250122,1.json",False,19781,True,0.912,211,"⑹證人姜濟宗於調查局詢問時證述：我大約於10月底到本案連署站連署。當時是在新店中正路上準備吃午餐前，看到有連署站，就一時起意進去幫忙連署。我認為多一位總統候選人參與選舉對臺灣沒有不好。因為我本身政黨屬性偏藍，且當時國民黨總統候選人也非常混亂，藍白也在討論是否合作，我不排斥郭台銘出來競選總統，且郭台銘實力強，有一定的選票，所以我才會去幫他連署。我簽完連署書後，工作人員有送我一瓶米酒，當時我覺得很麻煩，所以還把米酒放回車上才去吃飯，而且這瓶米酒不是我主動要的，是工作人員發放的。我一開始沒有看到連署站有以米酒當作連署完後的報酬，我也確實不知道連署完畢會送米酒，連署站人員沒有以送米酒或其他禮品的方式，增加我連署的動機。我認為有各種行銷手法可以吸引不同種人，以送米酒或其他文宣品作為宣傳，當作連署報酬，很難避免貪小便宜的人出現，所有的行銷都是一樣的，所有的行銷手法都會以免費的文宣品吸引大家參與連署等語（見113選偵19卷第593至597頁）。","Positive","括號數字","2025-10-10T14:49:04.295138Z"
651,"1","2025-10-10T14:47:31.275022Z","㈠","data/filted/TPDM,113,醫訴,10,20250121,1.json",True,19795,True,0.533,56,"㈠、被告為牙醫助理，未取得合法醫師資格，其於112年10月2日","Positive","圍字數字","2025-10-10T14:47:31.275046Z"
458,"1","2025-10-10T14:41:30.054785Z","五","data/filted/TPDM,113,金重訴,28,20250124,6.json",False,19914,True,5.262,507,"五第631-635頁）；109年2月7日以澳洲ACDEX券商CEO之身分","Negative","中文數字","2025-10-10T14:41:30.054804Z"
788,"1","2025-10-10T14:51:55.759498Z","⑷","data/filted/TPDM,113,金重訴,28,20250124,6.json",False,19934,True,0.798,874,"⑷就事實欄五㈡部分，係犯刑法第339條之4第1項第2款之三人以","Positive","括號數字","2025-10-10T14:51:55.759520Z"
962,"1","2025-10-10T14:57:42.643795Z","⑵","data/filted/TPDM,113,金重訴,28,20250124,6.json",False,19945,True,0.501,904,"⑵就事實欄五㈣部分，係違反公司法第371條第1項之規定，而犯","Positive","括號數字","2025-10-10T14:57:42.643816Z"
769,"1","2025-10-10T14:51:26.193785Z","②","data/filted/TPDM,113,金重訴,28,20250124,6.json",False,19969,True,3.732,1115,"②銀行法第125條第1項後段之法定最輕本刑為7年以上有期徒刑","Positive","帶圈數字","2025-10-10T14:51:26.193802Z"
129,"1","2025-10-10T13:44:48.165091Z","⑴","data/filted/TPDM,113,金重訴,28,20250124,6.json",False,19976,True,1.613,1193,"⑴許獻中長年以來擔任阿格斯交易所之業務推廣經理，負責在","Positive","括號數字","2025-10-10T13:44:48.165109Z"
244,"1","2025-10-10T14:33:35.428555Z","⑺","data/filted/TPDM,113,金重訴,28,20250124,6.json",False,20009,True,1.092,1623,"⑺就林上紘、張其元、楊鳳珠、戴雨金、施雅鳳上開犯罪所得","Positive","括號數字","2025-10-10T14:33:35.428580Z"
792,"1","2025-10-10T14:52:00.792997Z","㈠","data/filted/TPDM,113,金重訴,28,20250124,6.json",False,20012,True,0.576,1642,"㈠公訴意旨另以：","Positive","圍字數字","2025-10-10T14:52:00.793018Z"
644,"1","2025-10-10T14:47:23.517559Z","⑵","data/filted/TPDM,113,金重訴,28,20250124,6.json",False,20025,True,0.535,1789,"⑵然查，林裕國並非StartRich公司董事長，而係擔任依英屬維","Positive","括號數字","2025-10-10T14:47:23.517583Z"
820,"1","2025-10-10T14:52:35.086651Z","三","data/filted/TPDM,113,金重訴,28,20250124,6.json",True,20042,True,0.369,1925,"三、違反第56條第1項之規定。","Positive","中文數字","2025-10-10T14:52:35.086671Z"
110,"1","2025-10-10T13:41:59.907813Z","四","data/filted/TPDM,113,附民,1050,20250123,1.json",True,20059,True,3.386,48,"四、本院之判斷：","Positive","中文數字","2025-10-10T13:41:59.907834Z"
959,"1","2025-10-10T14:57:02.975296Z","㈠","data/filted/TPDM,113,附民,1243,20250115,1.json",False,20091,True,0.414,35,"㈠按因犯罪而受損害之人，於刑事訴訟程序得附帶提起民事訴","Positive","圍字數字","2025-10-10T14:57:02.975320Z"
770,"1","2025-10-10T14:51:27.586242Z","四","data/filted/TPDM,113,附民,1442,20250120,1.json",True,20142,True,0.774,21,"四、依刑事訴訟法第503條第1項前段，判決如主文。","Positive","中文數字","2025-10-10T14:51:27.586268Z"
378,"1","2025-10-10T14:39:14.925114Z","四","data/filted/TPDM,113,附民,707,20250115,1.json",True,20192,True,0.603,86,"四、本判決原告勝訴部分所命給付金額未逾50萬元，依刑事訴訟","Positive","中文數字","2025-10-10T14:39:14.925137Z"
1028,"1","2025-10-10T14:59:43.835643Z","三","data/filted/TPDM,113,附民,872,20250115,1.json",True,20201,True,0.619,35,"三、本院之判斷：","Positive","中文數字","2025-10-10T14:59:43.835662Z"
380,"1","2025-10-10T14:39:17.033522Z","一","data/filted/TPDM,113,附民,949,20250109,1.json",True,20214,True,0.591,15,"一、原告方面：訴之聲明、事實及理由均詳如附件刑事附帶民事","Positive","中文數字","2025-10-10T14:39:17.033541Z"
944,"1","2025-10-10T14:56:24.458353Z","三","data/filted/TPDM,114,交易,1,20250103,1.json",True,20225,True,0.497,30,"三、經查，檢察官認被告涉犯刑法第284條前段之過失傷害罪嫌","Positive","中文數字","2025-10-10T14:56:24.458375Z"
958,"1","2025-10-10T14:57:02.054115Z","二","data/filted/TPDM,114,交易,2,20250109,1.json",True,20268,True,0.422,22,"二、按告訴乃論之罪，告訴人於第一審辯論終結前得撤回其告訴","Positive","中文數字","2025-10-10T14:57:02.054139Z"
155,"1","2025-10-10T14:29:10.452159Z","一","data/filted/TPDM,114,交簡,109,20250117,1.json",True,20322,True,0.691,109,"一、吐氣所含酒精濃度達每公升零點二五毫克或血液中酒精濃度","Positive","中文數字","2025-10-10T14:29:10.452250Z"
856,"1","2025-10-10T14:53:31.505863Z","三","data/filted/TPDM,114,交簡,113,20250117,1.json",True,20328,True,0.579,35,"三、論罪科刑：","Positive","中文數字","2025-10-10T14:53:31.505887Z"
998,"1","2025-10-10T14:59:09.630569Z","一","data/filted/TPDM,114,交簡,117,20250120,1.json",True,20384,True,0.398,125,"一、吐氣所含酒精濃度達每公升零點二五毫克或血液中酒精濃度","Positive","中文數字","2025-10-10T14:59:09.630589Z"
183,"1","2025-10-10T14:30:22.533091Z","二","data/filted/TPDM,114,交簡,119,20250120,1.json",True,20402,True,0.783,73,"二、所犯法條：被告所為係犯刑法185條之3第1項第1款之罪嫌。","Positive","中文數字","2025-10-10T14:30:22.533108Z"
476,"1","2025-10-10T14:41:56.528233Z","㈡","data/filted/TPDM,114,交簡,124,20250123,1.json",False,20433,True,0.605,31,"㈡爰審酌被告為具有通常智識程度及生活經驗之成年人，當知","Positive","圍字數字","2025-10-10T14:41:56.528255Z"
1001,"1","2025-10-10T14:59:12.309988Z","三","data/filted/TPDM,114,交簡,137,20250123,1.json",True,20490,True,0.37,31,"三、論罪科刑：","Positive","中文數字","2025-10-10T14:59:12.310007Z"
456,"1","2025-10-10T14:41:23.236140Z","二","data/filted/TPDM,114,交簡,145,20250123,1.json",True,20516,True,0.511,85,"二、核被告所為，係犯刑法第284條前段過失傷害罪嫌。被告於","Positive","中文數字","2025-10-10T14:41:23.236164Z"
218,"1","2025-10-10T14:31:58.902385Z","三","data/filted/TPDM,114,交簡,145,20250123,1.json",True,20517,True,1.094,91,"三、依刑事訴訟法第451條第1項聲請逕以簡易判決處刑。","Positive","中文數字","2025-10-10T14:31:58.902406Z"
233,"1","2025-10-10T14:32:30.971706Z","二","data/filted/TPDM,114,交簡,62,20250108,1.json",True,20593,True,1.266,38,"二、有前款以外之其他情事足認服用酒類或其他相類之物，致不","Positive","中文數字","2025-10-10T14:32:30.971723Z"
353,"1","2025-10-10T14:38:42.588072Z","四","data/filted/TPDM,114,交簡,62,20250108,1.json",True,20595,True,0.545,42,"四、有前款以外之其他情事足認施用毒品、麻醉藥品或其他相類","Positive","中文數字","2025-10-10T14:38:42.588130Z"
447,"1","2025-10-10T14:41:13.410611Z","㈠","data/filted/TPDM,114,交簡,63,20250108,1.json",False,20609,True,0.573,18,"㈠核被告劉倚均所為，係犯刑法第185條之3第1項第1款之吐氣","Positive","圍字數字","2025-10-10T14:41:13.410632Z"
985,"1","2025-10-10T14:58:56.604013Z","三","data/filted/TPDM,114,交簡,63,20250108,1.json",True,20624,True,0.511,106,"三、尿液或血液所含毒品、麻醉藥品或其他相類之物或其代謝物","Positive","中文數字","2025-10-10T14:58:56.604044Z"
237,"1","2025-10-10T14:33:23.935297Z","三","data/filted/TPDM,114,交簡,69,20250109,1.json",True,20651,True,1.206,33,"三、論罪科刑：","Positive","中文數字","2025-10-10T14:33:23.935317Z"
108,"1","2025-10-10T13:41:51.615735Z","㈠","data/filted/TPDM,114,交簡,69,20250109,1.json",False,20652,True,7.438,34,"㈠核被告所為，係犯刑法第185條之3第1項第3款之不能安全駕","Positive","圍字數字","2025-10-10T13:41:51.615755Z"
640,"1","2025-10-10T14:47:19.168560Z","三","data/filted/TPDM,114,交簡,78,20250120,1.json",True,20716,True,0.443,121,"三、尿液或血液所含毒品、麻醉藥品或其他相類之物或其代謝物","Positive","中文數字","2025-10-10T14:47:19.168581Z"
978,"1","2025-10-10T14:58:13.831175Z","㈡","data/filted/TPDM,114,交簡,83,20250121,1.json",True,20775,True,0.485,28,"㈡、爰以行為人之責任為基礎，審酌被告明知酒精成分對人之意","Positive","圍字數字","2025-10-10T14:58:13.831193Z"
490,"1","2025-10-10T14:42:11.372272Z","二","data/filted/TPDM,114,交簡,84,20250110,1.json",True,20795,True,0.444,23,"二、據上論斷，應依刑事訴訟法第449條第1項前段、第3項、第4","Positive","中文數字","2025-10-10T14:42:11.372290Z"
272,"1","2025-10-10T14:34:20.523283Z","三","data/filted/TPDM,114,交簡,88,20250120,1.json",True,20837,True,0.855,99,"三、依刑事訴訟法第451條第1項聲請逕以簡易判決處刑。","Positive","中文數字","2025-10-10T14:34:20.523322Z"
926,"1","2025-10-10T14:56:03.665804Z","一","data/filted/TPDM,114,交簡,90,20250122,1.json",True,20849,True,0.394,63,"一、吐氣所含酒精濃度達每公升零點二五毫克或血液中酒精濃度","Positive","中文數字","2025-10-10T14:56:03.665827Z"
140,"1","2025-10-10T14:28:30.202127Z","四","data/filted/TPDM,114,交簡,90,20250122,1.json",True,20852,True,1.281,69,"四、有前款以外之其他情事足認施用毒品、麻醉藥品或其他相類","Positive","中文數字","2025-10-10T14:28:30.202151Z"
834,"1","2025-10-10T14:52:58.672912Z","二","data/filted/TPDM,114,交簡,91,20250115,1.json",True,20854,True,0.697,31,"二、論罪科刑：","Positive","中文數字","2025-10-10T14:52:58.672936Z"
425,"1","2025-10-10T14:40:46.470988Z","㈠","data/filted/TPDM,114,交簡,91,20250115,1.json",False,20858,True,1.333,38,"㈠被告前雖曾因公共危險案件，經臺灣桃園地方法院以95年度桃交簡字第404號判決，判處有期徒刑2月確定，於95年10月16日易科罰金執行完畢；復經同院以99年度桃交簡字第2049號判決，判處有期徒刑3月確定，於100年1月3日易科罰金執行完畢，惟其於前開有期徒刑執行完畢後，5年以內未曾因故意犯罪再受有期徒刑以上刑之宣告，有臺灣高等法院被告前案紀錄表附卷可佐，本案被告並非酒後即駕駛小貨車上路，僅一時失慮未考量己身代謝情形及所飲用之含酒精飲品數量因而犯下本案，本院審酌被告本次犯行固應非難，但考量被告坦然面對錯誤，綜合評估被告上開犯罪情狀、家庭、經濟生活之一般情狀，衡量執行被告犯行所應執行刑罰之公共利益、如執行刑罰對被告所生人身自由或財產利益的潛在不利益、被告社會及家庭生活功能維持及對被告較為適切之處遇方式（機構內或社會內處遇），相較於執行上開所宣告之刑，足信被告經此偵、審程序，當知所警惕，為避免短期自由刑所生之弊害，上開刑之宣告，以暫不執行為適當，依刑法第74條第1項第2款規定，宣告緩刑2年，以啟自新。","Positive","圍字數字","2025-10-10T14:40:46.471005Z"
1040,"1","2025-10-10T14:59:58.085778Z","五","data/filted/TPDM,114,交簡,92,20250114,1.json",True,20868,True,0.419,35,"五、如不服本判決，應於判決送達之翌日起20日內，向本院提出","Positive","中文數字","2025-10-10T14:59:58.085804Z"
570,"1","2025-10-10T14:45:23.697476Z","二","data/filted/TPDM,114,交簡,95,20250114,1.json",True,20905,True,0.795,19,"二、論罪科刑：","Positive","中文數字","2025-10-10T14:45:23.697499Z"
435,"1","2025-10-10T14:41:00.309943Z","㈠","data/filted/TPDM,114,交簡,95,20250114,1.json",False,20906,True,0.75,20,"㈠核被告黎展廷所為，係犯刑法第185條之3第1項第1款吐氣所","Positive","圍字數字","2025-10-10T14:41:00.309962Z"
213,"1","2025-10-10T14:31:51.054633Z","一","data/filted/TPDM,114,交簡,95,20250114,1.json",False,20913,True,1.271,68,"一樓夜店內飲酒後，於同日4時13分許，駕駛車牌號碼000-0","Negative","中文數字","2025-10-10T14:31:51.054650Z"
445,"1","2025-10-10T14:41:11.146162Z","五","data/filted/TPDM,114,原交簡,4,20250115,1.json",True,20978,True,0.57,50,"五、本案經檢察官鄧巧羚聲請以簡易判決處刑。如不服本判決，","Positive","中文數字","2025-10-10T14:41:11.146180Z"
865,"1","2025-10-10T14:53:44.200838Z","三","data/filted/TPDM,114,原交簡,5,20250124,1.json",True,20991,True,0.664,59,"三、尿液或血液所含毒品、麻醉藥品或其他相類之物或其代謝物","Positive","中文數字","2025-10-10T14:53:44.200861Z"
539,"1","2025-10-10T14:44:41.376838Z","二","data/filted/TPDM,114,原簡,1,20250117,1.json",True,21006,True,0.626,16,"二、被告陳志豪前因施用毒品案件，經本院以院111年度毒聲字","Positive","中文數字","2025-10-10T14:44:41.376857Z"
355,"1","2025-10-10T14:38:44.624257Z","一","data/filted/TPDM,114,審交簡,17,20250123,1.json",True,21064,True,0.54,78,"一、許守博於民國113年3月8日下午4時50分許，駕駛車牌號碼00","Positive","中文數字","2025-10-10T14:38:44.624281Z"
730,"1","2025-10-10T14:49:06.422616Z","㈣","data/filted/TPDM,114,審交簡,4,20250113,1.json",False,21074,True,0.451,41,"㈣爰審酌被告未能善盡駕駛之注意義務，導致被害人呂○○受傷","Positive","圍字數字","2025-10-10T14:49:06.422636Z"
583,"1","2025-10-10T14:45:58.301453Z","一","data/filted/TPDM,114,審交簡,8,20250124,1.json",True,21082,True,0.764,15,"一、犯罪事實要旨：","Positive","中文數字","2025-10-10T14:45:58.301472Z"
448,"1","2025-10-10T14:41:14.514131Z","三","data/filted/TPDM,114,審原交簡,1,20250122,1.json",True,21120,True,0.566,132,"三、酒醉駕車。","Positive","中文數字","2025-10-10T14:41:14.514149Z"
868,"1","2025-10-10T14:54:54.203750Z","㈡","data/filted/TPDM,114,審原簡,7,20250123,1.json",False,21146,True,0.705,26,"㈡被告偽造「張靜宜」署押之行為，係偽造私文書之階段行為","Positive","圍字數字","2025-10-10T14:54:54.203793Z"
673,"1","2025-10-10T14:47:57.817007Z","四","data/filted/TPDM,114,審簡,103,20250124,1.json",True,21178,True,0.635,32,"四、依刑事訴訟法第449條第2項、第3項、第454條第2項，逕以","Positive","中文數字","2025-10-10T14:47:57.817028Z"
580,"1","2025-10-10T14:45:36.740642Z","未","data/filted/TPDM,114,審簡,106,20250124,1.json",False,21236,True,1.01,263,"未達新臺幣一億元者，處 6 月以上 5 年以下有期徒刑，併科新","Negative","地支","2025-10-10T14:45:36.740662Z"
426,"1","2025-10-10T14:40:47.843399Z","三","data/filted/TPDM,114,審簡,107,20250123,1.json",True,21241,True,0.889,24,"三、爰審酌被告未經許可持有列管之制式散彈25顆，對社會治安","Positive","中文數字","2025-10-10T14:40:47.843418Z"
628,"1","2025-10-10T14:47:01.851792Z","二","data/filted/TPDM,114,審簡,110,20250124,1.json",True,21273,True,0.726,23,"二、論罪科刑：","Positive","中文數字","2025-10-10T14:47:01.851818Z"
890,"1","2025-10-10T14:55:15.427463Z","㈠","data/filted/TPDM,114,審簡,125,20250123,1.json",False,21291,True,0.448,21,"㈠核被告所為，係犯刑法第320條第1項之竊盜罪。","Positive","圍字數字","2025-10-10T14:55:15.427488Z"
351,"1","2025-10-10T14:38:40.500225Z","一","data/filted/TPDM,114,審簡,126,20250123,1.json",True,21336,True,0.546,296,"一、冒用政府機關或公務員名義犯之。","Positive","中文數字","2025-10-10T14:38:40.500248Z"
914,"1","2025-10-10T14:55:52.174538Z","一","data/filted/TPDM,114,審簡,126,20250123,1.json",True,21340,True,0.508,305,"一、隱匿特定犯罪所得或掩飾其來源。","Positive","中文數字","2025-10-10T14:55:52.174557Z"
1056,"1","2025-10-10T15:00:15.531366Z","一","data/filted/TPDM,114,審簡,128,20250124,1.json",True,21355,True,0.422,71,"一、證據清單及待證事實","Positive","中文數字","2025-10-10T15:00:15.531383Z"
361,"1","2025-10-10T14:38:52.750271Z","三","data/filted/TPDM,114,審簡,151,20250123,1.json",True,21363,True,1.098,32,"三、沒收：","Positive","中文數字","2025-10-10T14:38:52.750289Z"
708,"1","2025-10-10T14:48:41.072361Z","參","data/filted/TPDM,114,審簡,152,20250123,1.json",False,21380,True,0.914,97,"參與構成要件行為之實施，並不以參與構成犯罪事實之全部","Negative","大寫中文數字","2025-10-10T14:48:41.072382Z"
582,"1","2025-10-10T14:45:57.009191Z","一","data/filted/TPDM,114,審簡,17,20250113,1.json",True,21409,True,1.832,16,"一、本件犯罪事實及證據，除證據部分補充被告高炎於本院準備","Positive","中文數字","2025-10-10T14:45:57.009210Z"
723,"1","2025-10-10T14:48:58.841122Z","二","data/filted/TPDM,114,審簡,17,20250113,1.json",True,21410,True,0.432,20,"二、核被告高炎所為，係犯刑法第305條之恐嚇危害安全罪。","Positive","中文數字","2025-10-10T14:48:58.841143Z"
161,"1","2025-10-10T14:29:27.484673Z","五","data/filted/TPDM,114,審簡,18,20250108,1.json",True,21426,True,0.703,50,"五、如不服本判決，得自收受送達之翌日起20日內向本院提出上","Positive","中文數字","2025-10-10T14:29:27.484703Z"
587,"1","2025-10-10T14:46:03.191695Z","一","data/filted/TPDM,114,審簡,44,20250124,1.json",True,21532,True,0.705,29,"一、本件犯罪事實及證據，除起訴書犯罪事實欄六及併辦部分關","Positive","中文數字","2025-10-10T14:46:03.191715Z"
306,"1","2025-10-10T14:35:18.925739Z","㈠","data/filted/TPDM,114,審簡,44,20250124,1.json",True,21534,True,0.529,34,"㈠、新舊法比較","Positive","圍字數字","2025-10-10T14:35:18.925767Z"
776,"1","2025-10-10T14:51:40.986741Z","㈤","data/filted/TPDM,114,審簡,44,20250124,1.json",False,21606,True,0.719,802,"㈤告訴人劉錫輝提供之匯款明細、對話記錄擷取圖片各1份。","Positive","圍字數字","2025-10-10T14:51:40.986804Z"
752,"1","2025-10-10T14:50:59.411117Z","三","data/filted/TPDM,114,審簡,46,20250117,1.json",True,21664,True,0.637,21,"三、爰審酌被告上網購買偽造之車牌2面，並懸掛在自用小客車","Positive","中文數字","2025-10-10T14:50:59.411138Z"
1006,"1","2025-10-10T14:59:16.894318Z","壹","data/filted/TPDM,114,審簡,47,20250117,1.json",False,21673,True,1.125,15,"壹仟元折算壹日。","Negative","大寫中文數字","2025-10-10T14:59:19.452094Z"
460,"1","2025-10-10T14:41:33.572366Z","一","data/filted/TPDM,114,審簡,54,20250124,1.json",False,21705,True,1.024,30,"一部不能沒收或不宜執行沒收時，追徵其價額；又宣告前二","Negative","中文數字","2025-10-10T14:41:33.572388Z"
231,"1","2025-10-10T14:32:27.666496Z","二","data/filted/TPDM,114,審簡,60,20250123,1.json",True,21747,True,1.151,218,"二、案經施珮淳、趙慧娟、湯怡香訴由新北市政府警察局新店分","Positive","中文數字","2025-10-10T14:32:27.666515Z"
903,"1","2025-10-10T14:55:35.764172Z","㈠","data/filted/TPDM,114,審簡,68,20250124,1.json",False,21755,True,0.488,27,"㈠犯罪事實部分：","Positive","圍字數字","2025-10-10T14:55:35.764190Z"
443,"1","2025-10-10T14:41:09.045169Z","三","data/filted/TPDM,114,審簡,7,20250117,1.json",True,21792,True,0.578,103,"三、依刑事訴訟法第251條第1項提起公訴。","Positive","中文數字","2025-10-10T14:41:09.045187Z"
781,"1","2025-10-10T14:51:47.221883Z","二","data/filted/TPDM,114,審簡,71,20250121,1.json",True,21795,True,0.602,20,"二、論罪科刑：","Positive","中文數字","2025-10-10T14:51:47.221908Z"
615,"1","2025-10-10T14:46:44.442557Z","一","data/filted/TPDM,114,審簡,74,20250121,1.json",True,21836,True,0.575,139,"一、證據清單","Positive","中文數字","2025-10-10T14:46:44.442578Z"
416,"1","2025-10-10T14:40:34.305840Z","二","data/filted/TPDM,114,審簡,79,20250131,1.json",True,21841,True,0.806,28,"二、下列證據足證上開犯罪事實：","Positive","中文數字","2025-10-10T14:40:34.305859Z"
169,"1","2025-10-10T14:29:56.285601Z","㈠","data/filted/TPDM,114,審簡,8,20250114,1.json",False,21860,True,3.58,23,"㈠法律適用：","Positive","圍字數字","2025-10-10T14:29:56.285621Z"
813,"1","2025-10-10T14:52:26.593194Z","乙","data/filted/TPDM,114,審簡,8,20250114,1.json",False,21867,True,1.02,98,"乙○○。嗣乙○○遲未收到調借款項而詢問甲○○未果，且發覺票","Negative","天干","2025-10-10T14:52:26.593214Z"
789,"1","2025-10-10T14:51:56.865850Z","二","data/filted/TPDM,114,審簡,8,20250114,1.json",True,21871,True,0.494,108,"二、核被告所為，係犯刑法第335條第1項侵占罪嫌。又被告所侵","Positive","中文數字","2025-10-10T14:51:56.865883Z"
632,"1","2025-10-10T14:47:08.591980Z","㈣","data/filted/TPDM,114,審簡,81,20250121,1.json",False,21879,True,1.161,44,"㈣被告持以供犯本案所用之雨傘1把，未據扣案，客觀上亦無證據顯示該物品尚未滅失，且衡量該犯罪工具甚易取得，價值不高，亦非違禁物，顯欠缺刑法上重要性，為免將來執行困難，爰不予宣告沒收。","Positive","圍字數字","2025-10-10T14:47:08.592001Z"
592,"1","2025-10-10T14:46:08.667594Z","一","data/filted/TPDM,114,審簡上附民,13,20250122,1.json",True,21934,True,0.591,10,"一、原告方面：原告訴之聲明、陳述如刑事附帶民事起訴狀所載","Positive","中文數字","2025-10-10T14:46:08.667619Z"
878,"1","2025-10-10T14:55:04.255685Z","一","data/filted/TPDM,114,審簡上附民,6,20250114,1.json",True,21949,True,0.521,13,"一、原告主張如「刑事附帶民事訴訟起訴狀」所載（如附件）。","Positive","中文數字","2025-10-10T14:55:04.255704Z"
785,"1","2025-10-10T14:51:52.053897Z","四","data/filted/TPDM,114,審簡上附民,6,20250114,1.json",True,21952,True,0.584,23,"四、經查，原告前已具狀向被告就其被訴違反洗錢防制法等案件","Positive","中文數字","2025-10-10T14:51:52.053923Z"
525,"1","2025-10-10T14:43:29.021359Z","四","data/filted/TPDM,114,易,4,20250107,1.json",True,21980,True,1.712,19,"四、據上論斷，應依刑事訴訟法第452條、第303條第3款、第307","Positive","中文數字","2025-10-10T14:43:29.021381Z"
491,"1","2025-10-10T14:42:12.407221Z","一","data/filted/TPDM,114,易,61,20250116,1.json",True,22015,True,0.472,15,"一、公訴意旨略以：被告高熾鎔意圖為自己不法之所有，於民國","Positive","中文數字","2025-10-10T14:42:12.407239Z"
672,"1","2025-10-10T14:47:56.661247Z","二","data/filted/TPDM,114,智易,1,20250114,1.json",True,22019,True,0.518,28,"二、按告訴乃論之罪，告訴人於第一審辯論終結前，得撤回其告","Positive","中文數字","2025-10-10T14:47:56.661271Z"
167,"1","2025-10-10T14:29:42.442991Z","㈡","data/filted/TPDM,114,智簡,2,20250121,1.json",False,22025,True,4.603,44,"㈡是被告楊婷喻、林志峰擅自重製並公開傳輸本案杏美公司之","Positive","圍字數字","2025-10-10T14:29:42.443013Z"
475,"1","2025-10-10T14:41:55.277444Z","㈤","data/filted/TPDM,114,智簡,2,20250121,1.json",False,22028,True,1.245,60,"㈤被告楊婷喻、林志峰就起訴書犯罪事實欄所載之犯行，係基","Positive","圍字數字","2025-10-10T14:41:55.277462Z"
1019,"1","2025-10-10T14:59:34.312625Z","一","data/filted/TPDM,114,智簡,3,20250123,1.json",True,22040,True,0.366,19,"一、本案犯罪事實及證據，除補充證據「被告於本院審理程序中","Positive","中文數字","2025-10-10T14:59:34.312643Z"
347,"1","2025-10-10T14:38:36.418288Z","四","data/filted/TPDM,114,智簡,3,20250123,1.json",True,22047,True,0.542,53,"四、依刑事訴訟法第449條第1項前段、第3項、第454條第2項、","Positive","中文數字","2025-10-10T14:38:36.418307Z"
181,"1","2025-10-10T14:30:19.602782Z","二","data/filted/TPDM,114,簡,1,20250116,1.json",True,22060,True,1.053,65,"二、案經新北市政府警察局新店分局報告偵辦。","Positive","中文數字","2025-10-10T14:30:19.602811Z"
120,"1","2025-10-10T13:44:31.042146Z","未","data/filted/TPDM,114,簡,101,20250124,1.json",False,22077,True,9.815,14,"未扣案如附表所示之物沒收，於全部或一部不能沒收時，追徵其","Negative","地支","2025-10-10T13:44:31.042167Z"
766,"1","2025-10-10T14:51:15.639487Z","三","data/filted/TPDM,114,簡,109,20250116,1.json",True,22113,True,0.497,89,"三、依刑事訴訟法第451條第1項聲請逕以簡易判決處刑。","Positive","中文數字","2025-10-10T14:51:15.639524Z"
